gene,total,log2FC,p_perm
PSMA3-AS1,129,0.37393283292649626,0.29953135100193923
MAP3K3,64,-0.5730487847740118,0.29993535875888816
ABHD14B,77,-0.5436050068815313,0.29993535875888816
C1orf228,133,1.0294343264638062,0.30066257272139624
ZMIZ1,66,0.4689950298981048,0.300743374272786
POP7,139,-0.3442961986581234,0.3009857789269554
YRDC,94,-0.6037259993191015,0.3015513897866839
ELP6,80,0.4668116090638076,0.3016321913380737
SSH2,57,-0.4077215787997578,0.30187459599224303
SAP30BP,138,-0.35765458151314317,0.30235940530058175
SLC4A2,66,0.4689950298981048,0.3033290239172592
STAU1,184,0.26956021316607653,0.3037330316742081
RNF213,138,0.486897081515813,0.3038946347769877
KLHDC2,92,-0.5642152865568181,0.30413703943115705
FOPNL,66,-0.6284939044680415,0.30421784098254684
PIK3R6,60,-0.4473896916222277,0.30518745959922433
AAMDC,173,-0.5436050068815288,0.3053490627020039
RCC2,137,0.4747735224333235,0.3055106658047835
SIRT7,87,-0.4995498268035944,0.30696509372979963
SULT1A1,81,-0.5436050068815288,0.30696509372979963
IFI27L2,154,0.5058636693827715,0.3070458952811894
MMGT1,73,0.6347322343769833,0.30736910148674856
AASDHPPT,72,-0.4634346581975453,0.30753070458952814
JPX,61,-0.6651669867624436,0.30753070458952814
GMNN,75,-0.492530822287259,0.3078539107950873
AP1B1,115,0.3642012949087253,0.30793471234647707
RIOK2,90,-0.43589118958127687,0.30874272786037493
DDX49,55,-0.6115090713833343,0.30922753716871365
TMUB2,63,-0.4828509758024355,0.309469941822883
ATXN10,166,-0.38972949910370863,0.30987394957983194
NUDT5,133,0.3404289750701474,0.31108597285067874
GORASP2,129,0.46287902668866926,0.31221719457013575
C5orf24,116,0.2840309462247419,0.31229799612152553
SS18L1,61,0.5254366375481228,0.3124595992243051
TXNRD1,135,0.7279051810196097,0.31270200387847447
TIMM10,190,0.32417979772939903,0.3131060116354234
PANK3,60,0.7060088831899419,0.31351001939237233
MTX1,93,0.5763044568536672,0.31391402714932126
DHRS1,93,-0.5436050068815313,0.3141564318034906
IL4R,185,0.22146592496503176,0.3143180349062702
ACTR6,107,-0.4346706353283662,0.31447963800904977
PPP1R15B,176,0.4421811338987689,0.3149644473173885
VPS4B,120,0.3414592262738108,0.3156108597285068
C2orf69,69,-0.43149464055999176,0.3164996767937944
RPA2,104,-0.7728058176394469,0.3165804783451842
MITD1,144,-0.393756798140155,0.3171460892049127
HIPK3,71,0.42162957495779424,0.3171460892049127
RASSF1,203,-0.2450815163291119,0.3173076923076923
GGPS1,86,0.31621733507020877,0.31763089851325144
TLK1,60,-0.31359940143520626,0.3185197155785391
EIF2AK3,122,0.665429031599898,0.318923723335488
GALNT3,171,0.531162761520441,0.3191661279896574
RNF24,68,0.70283288842157,0.31932773109243695
NOL3,56,-0.440511513917427,0.32005494505494503
APIP,62,-0.5129082096586142,0.3202973497091144
ELK3,62,0.5521539759239011,0.3210245636716225
MOGS,58,-0.3756603695674594,0.3210245636716225
TMEM33,57,0.6227533795405905,0.32142857142857145
SRPRB,117,0.49237429022403784,0.3216709760827408
APOPT1,216,-0.36990684233716287,0.32207498383968974
SLF2,75,0.5125380711560035,0.32255979314802846
ZNF638,76,0.5343975051197433,0.32255979314802846
ERGIC3,171,0.2649984613733337,0.32255979314802846
MAPKAPK2,133,0.3404289750701474,0.32272139625080803
RP11-1094M14.11,55,-0.6115090713833343,0.3228021978021978
NUP160,65,0.44368394136891626,0.3228829993535876
MAPK1IP1L,114,0.3494797892019585,0.3230446024563672
ARL3,134,-0.35194571308468914,0.3233678086619263
RP11-352M15.2,64,-0.3283370199784632,0.3240142210730446
FOXO3,163,0.31274931647500687,0.32449903038138334
SNX1,84,0.27641632701223373,0.3247414350355527
PALLD,111,0.2088735866560026,0.32498383968972205
TSFM,60,-0.697228195994742,0.32506464124111184
IFIT3,58,0.8852382919223454,0.3252262443438914
DDRGK1,85,0.1733228340481294,0.3257918552036199
SLC39A8,56,0.5938985168684049,0.3257918552036199
GABPB1,200,0.24566946055071628,0.3258726567550097
EDEM3,101,0.46466260910206986,0.3258726567550097
BTBD6,66,-0.39626329080634465,0.3264382676147382
FAM207A,80,-0.47145522112569554,0.326519069166128
NCOA3,100,0.5677561020661741,0.3265998707175178
ZCCHC17,138,-0.41622570040530327,0.3275694893341952
KLRG1,191,-0.31395676954228435,0.327650290885585
LMBRD1,103,-0.3522394811657079,0.32853910795087266
C3orf58,103,-0.2716924497012823,0.32870071105365223
TUSC2,130,0.4757603179854027,0.3288623141564318
SUN2,79,0.44590261930082875,0.3288623141564318
TMEM245,70,0.5660194842929687,0.3295087265675501
USP11,99,0.31811561829262247,0.32967032967032966
PCGF3,65,-0.30004797554704105,0.32967032967032966
ZDHHC2,75,0.35909779176355566,0.32975113122171945
TSSC4,148,-0.28674917597686106,0.3313671622495152
SERTAD2,129,0.2886675473804056,0.332579185520362
LYAR,212,0.452447808601809,0.33282159017453133
DAXX,130,0.6662421611358037,0.33403361344537813
ABI2,72,0.612189665725894,0.3341144149967679
GTF2I,200,0.2992940320337392,0.33516483516483514
CUL3,192,-0.4317910035521783,0.3354880413703943
RPF2,116,0.37877409599599643,0.3367808661926309
SMIM15,70,-0.5163835381465046,0.3369424692954105
TOPORS-AS1,115,-0.37267218490163034,0.3374272786037492
ALKBH5,136,0.4625472201000636,0.3375888817065288
SMARCA4,60,-0.4473896916222277,0.33775048480930836
ZFYVE21,68,-0.45871610929501594,0.3381544925662573
SLC35D1,55,-0.4740640736284532,0.3382352941176471
OBFC1,55,-0.32948020152868346,0.3385585003232062
ABI1,168,0.2347310217045371,0.3388009049773756
C17orf58,66,0.4689950298981048,0.3388009049773756
CSK,133,-0.4263673315971578,0.33888170652876537
FAM46C,74,-0.5178419108164476,0.3393665158371041
NIN,60,0.49821516881309863,0.3394473173884939
NOP16,120,0.6383353707176235,0.3399321266968326
NSMAF,84,0.27641632701223373,0.3400129282482224
TMEM123,213,0.35289041736460824,0.3400129282482224
KCNK6,84,-0.3805467249274863,0.3404977375565611
KLF4,163,0.4512699609406005,0.34074014221073046
ALS2,92,0.5584931807372054,0.3409825468648998
TFAM,110,-0.3086491240811689,0.3412249515190692
TMEM11,80,0.32560838558311656,0.3417905623787977
GTF2F1,89,-0.3671784394972622,0.34203296703296704
ABCF1,195,0.6126350794499912,0.34243697478991597
RHBDD2,160,-0.40901896651388775,0.34267937944408533
SAFB,178,0.3332467623456064,0.3429217840982547
ZMAT2,155,0.2956416375744086,0.3430025856496445
TPMT,56,-0.29669026641101426,0.3430025856496445
RABIF,110,0.28904393533998607,0.3440530058177117
SLCO3A1,74,0.3365552231124663,0.3441338073691015
RALGAPA1,123,0.4768590956781866,0.34421460892049127
LASP1,167,0.3538252594779216,0.34429541047188106
FHL2,65,0.44368394136891626,0.34429541047188106
SEPT8,105,0.417082069093644,0.3445378151260504
CUL2,74,-0.41236047360327555,0.3446186166774402
KIF1BP,93,0.5763044568536672,0.34494182288299935
TJP2,193,-0.5829984451816183,0.34542663219133807
SRP68,150,0.38520394526151863,0.34550743374272785
HHEX,101,-0.3075376486480058,0.34558823529411764
CCDC71L,125,0.5037007078968286,0.34558823529411764
OXSR1,75,-0.492530822287259,0.34615384615384615
VPS35,149,0.22826620223287614,0.3463962508080155
TRPV2,107,0.5603459571573787,0.34671945701357465
CCND3,190,0.38283838614838683,0.3468810601163542
BOLA3,150,0.46197602538176946,0.3470426632191338
HAUS1,62,0.5521539759239011,0.34728506787330315
TRIP12,88,0.3549497295589249,0.3474466709760827
FAF1,70,0.39797830689314856,0.3476082740788623
NABP1,169,0.4415979911903878,0.34785067873303166
NECAP2,132,-0.3177235994652009,0.34793148028442145
ATXN7L3B,70,-0.40477730218421343,0.3483354880413704
TMEM167B,74,0.3365552231124663,0.3488202973497091
ZCCHC10,203,0.4938696985371304,0.34922430510665803
PDXK,191,0.2205820560196988,0.34970911441499675
HNRNPH2,183,-0.3035105838116211,0.3500323206205559
RNF139,107,-0.4346706353283662,0.3501131221719457
CPSF3L,70,0.39797830689314856,0.35027472527472525
DRAM2,79,-0.4951064891903412,0.3506787330316742
N4BP2L1,63,0.3916893037306542,0.3511635423400129
CCDC124,138,0.486897081515813,0.35140594699418226
ATP13A3,167,0.42162957495779424,0.3522139625080802
WIPI2,81,-0.3493361864594699,0.35237556561085975
FMN1,106,0.4329360202944799,0.35294117647058826
SNW1,214,0.2095254067156822,0.3539915966386555
NEK6,89,-0.45680017934425565,0.3556076276664512
LIMA1,61,0.5254366375481228,0.3563348416289593
RAD51C,103,-0.43039439643353994,0.3574660633484163
LENG8,97,0.39715578974379184,0.3581124757595346
DCTD,164,0.257254203883303,0.35843568196509373
ZNF618,81,0.4874218887390943,0.3587588881706529
BDP1,110,0.38928079725993353,0.35900129282482224
SRSF6,181,0.48902599735843644,0.35900129282482224
PPM1H,57,0.41332627122658583,0.35948610213316096
ARHGAP25,130,0.6662421611358037,0.35956690368455074
ZNF440,55,-0.32948020152868346,0.35964770523594053
WRNIP1,63,0.3916893037306542,0.3604557207498384
MAPKAPK5-AS1,84,-0.3805467249274863,0.3605365223012282
TNFRSF4,103,0.6163908773170519,0.36142533936651583
STX2,55,0.5644547389759219,0.3616677440206852
PAPSS1,123,0.383078315475551,0.3621525533290239
HMGXB4,67,-0.3685183003234397,0.36255656108597284
TSPAN32,65,-0.4245523352377668,0.36296056884292177
CLASP2,80,-0.47145522112569554,0.36312217194570134
PHF12,60,0.31000550613694666,0.36320297349709113
PRDM2,85,0.29645408024877895,0.3632837750484809
PPIH,141,-0.3761482610299671,0.36417259211376857
CAT,133,-0.30385142488364436,0.36433419521654814
FAM104B,118,-0.2540983896865446,0.3645765998707175
COL18A1,112,-0.42185973452916026,0.365142210730446
RCHY1,177,0.5883066686240488,0.36538461538461536
NXF1,107,0.34273821132290366,0.36546541693600515
WDSUB1,55,-0.32948020152868346,0.3657078215901745
COPB1,199,0.2370819647139925,0.366273432449903
ELP2,70,-0.40477730218421343,0.3668390433096315
DPH3,136,-0.1999062893229489,0.3670006464124111
ZFHX3,108,-0.2653038443944266,0.36748545572074987
METAP1,73,0.46779975639071947,0.36764705882352944
CCL1,138,2.0034608860810983,0.3678894634776988
COL4A3BP,188,0.24903418497383503,0.3679702650290886
OAT,110,0.28904393533998607,0.3679702650290886
BORCS7,136,0.29691677911127323,0.36805106658047837
RNF167,84,-0.3805467249274863,0.36829347123464773
COMMD8,94,0.3443683753843576,0.36829347123464773
MINPP1,59,0.9124597606573696,0.368939883645766
PBDC1,209,0.2688676752107201,0.3695862960568843
MRPS5,123,0.20736744527855686,0.3708791208791209
YIPF4,77,-0.5436050068815313,0.37120232708468004
HOOK3,205,0.5102176926246149,0.3724951519069166
TRIM38,56,-0.5771575665925576,0.3725759534583064
PQLC3,78,-0.519151963156991,0.3730607627666451
KLC1,83,0.38744763940097726,0.3733031674208145
CHIC2,123,0.383078315475551,0.3733031674208145
GSR,77,0.7215370619142564,0.37411118293471235
FKBP8,218,-0.2763583497608227,0.37411118293471235
SYVN1,55,0.35382525947792415,0.3742727860374919
KARS,61,0.5254366375481228,0.3745151906916613
RP11-307C12.13,60,-0.4473896916222277,0.37532320620555915
BRD9,139,0.49891960976502525,0.3755656108597285
EXT1,103,0.27824948487119,0.3757272139625081
SBSN,140,0.690516707037027,0.37588881706528765
RANBP9,64,0.4179208453038351,0.37661603102779573
CTDSP2,65,0.44368394136891626,0.3779896574014221
PCYOX1,57,-0.5436050068815313,0.3780704589528119
THRA,76,-0.36303276123970707,0.3784744667097608
DDX1,125,0.41017197635782543,0.3792016806722689
IFT20,79,0.44590261930082875,0.3797672915319974
NELFCD,64,0.4179208453038351,0.3803329023917259
TRIB2,149,0.22826620223287614,0.3808177117000646
INO80C,148,-0.28674917597686106,0.3809793148028442
RB1,63,0.578385517497082,0.38114091790562377
SLC10A3,64,0.4179208453038351,0.3813833225597931
MTFR1L,99,-0.5818243291120199,0.38178733031674206
CWC25,96,-0.3164275229797038,0.3820297349709114
PRKAR2A,84,-0.3805467249274863,0.3825953458306399
SELENBP1,69,-0.43149464055999176,0.3826761473820297
MAGED2,167,-0.2284660776568088,0.3831609566903685
DDB1,202,0.31621733507020877,0.3834841628959276
PIKFYVE,110,0.28904393533998607,0.383726567550097
ZNF511,168,-0.21761869541981466,0.3838073691014868
TRIM27,95,0.248153060125054,0.38388817065287656
ABCC4,64,0.6041486135621632,0.3841305753070459
APPL2,59,-0.4787538625315637,0.38461538461538464
RICTOR,67,0.6787874144549203,0.38461538461538464
MRPL24,112,-0.42185973452916026,0.38501939237233357
DSTYK,86,0.31621733507020877,0.38501939237233357
DPY19L1,83,0.38744763940097726,0.38566580478345186
OGDH,64,0.4179208453038351,0.38574660633484165
PRPF31,125,-0.3541272080178191,0.38623141564318036
PLPP1,92,1.3823944116746927,0.38687782805429866
CA2,86,0.4467448230847512,0.38744343891402716
FAM126A,77,0.40315297184149007,0.38760504201680673
LAP3,139,0.4147472957599798,0.3878474466709761
KLF3,85,0.4272486474589523,0.3878474466709761
DEDD2,151,-0.36057501781585516,0.38817065287653524
FAM195A,69,0.3739328329264988,0.388251454427925
NUSAP1,70,0.39797830689314856,0.3883322559793148
GLRX3,184,0.4518510679735202,0.3889786683904331
HCFC1R1,200,0.3543230838586022,0.3889786683904331
TMEM87A,140,-0.44646384847099885,0.3890594699418229
CFLAR,183,0.20279000020460716,0.3895442792501616
TSR2,134,-0.29011136825734035,0.3897058823529412
MGME1,124,-0.30259690737773465,0.3897058823529412
TBC1D5,64,-0.3283370199784632,0.3897058823529412
PDHB,137,-0.3711378108767655,0.38978668390433097
XXbac-BPG13B8.10,56,1.4157530086211236,0.3901906916612799
XPO1,162,-0.17784841037390656,0.3913219133807369
B3GNT5,109,0.2735309359686606,0.392049127343245
MRPL17,116,0.37877409599599643,0.39229153199741434
RP11-347P5.1,68,0.9070564021280347,0.39293794440853264
PRKCE,82,0.36712765502138206,0.39342275371687135
LNPEP,134,0.27171622498613274,0.39342275371687135
DTYMK,74,0.3365552231124663,0.3937459599224305
NMRAL1,60,-0.4473896916222277,0.3938267614738203
CDC123,156,0.306571197732666,0.39406916612798965
XPC,64,0.4179208453038351,0.39455397543632836
TIMM8A,96,0.26596433624151566,0.3947963800904977
TMEM205,108,-0.4172885571001314,0.395442792501616
PAFAH1B3,186,0.40748539263752503,0.395442792501616
ITSN2,147,0.27684557278775557,0.395442792501616
CNOT1,127,0.3475815059795448,0.39576599870717516
COX11,84,0.5475428811766645,0.396574014221073
PANK2,77,0.2609993041600381,0.3968164188752424
UQCRC2,181,-0.3691806187286863,0.39705882352941174
STT3A,74,0.49034232504180886,0.3972204266321913
RBM14,119,-0.3095935022782484,0.3973012281835811
COL13A1,113,-0.40527685033355726,0.3973012281835811
ZBTB21,60,-0.4473896916222277,0.3974628312863607
WBP5,56,-0.5771575665925576,0.39827084680025854
BCCIP,66,0.4689950298981048,0.39899806076276667
MFSD1,98,-0.2787078570305461,0.3994828700711054
SCAMP1,63,-0.3571918826506489,0.40085649644473176
C2orf49,90,0.27083933996239196,0.4018261150614092
C1orf52,208,-0.3630327612397097,0.40214932126696834
UCHL3,152,-0.2937898900797108,0.4024725274725275
TDRD3,194,-0.5337234953675672,0.40279573367808663
SRSF1,160,0.3494797892019585,0.4035229476405947
EDARADD,91,0.28957590254397825,0.4040077569489334
TOB2,200,-0.2723029850641361,0.40441176470588236
GSTZ1,68,0.5183227422616733,0.4048157724628313
ATP2B4,56,-0.440511513917427,0.4054621848739496
HARS,63,-0.3571918826506489,0.40578539107950873
GCLM,80,1.9588953336476518,0.40578539107950873
FGFR1,63,0.578385517497082,0.40627020038784745
TINF2,70,-0.5163835381465046,0.40740142210730446
P2RX4,62,-0.5129082096586142,0.40756302521008403
KIF22,155,-0.41752525850195454,0.40804783451842275
SFXN3,59,0.6787874144549177,0.40925985778926954
SSBP4,100,-0.4070319540060873,0.40934065934065933
EEF1E1,94,0.3443683753843576,0.4107950872656755
YTHDF3,115,-0.4423216710443471,0.41095669036845506
WDR47,69,-0.43149464055999176,0.41103749191984484
SUMF2,92,-0.3062104222058351,0.411360698125404
SLC50A1,68,0.3494797892019585,0.41168390433096314
TPP2,62,0.5521539759239011,0.4118455074337427
E2F4,60,-0.4473896916222277,0.4119263089851325
TM9SF2,201,0.41924199470100504,0.4120071105365223
TSEN15,66,-0.39626329080634465,0.41265352294764057
APC,56,0.3838824933341028,0.41273432449903036
PSTPIP2,75,0.35909779176355566,0.41281512605042014
RNF126,62,-0.3866356605431319,0.4129767291531997
SPIRE1,66,-0.2723029850641361,0.41346153846153844
ARFGAP2,101,-0.4671529464436575,0.4135423400129282
OSBPL1A,72,-0.4634346581975453,0.41402714932126694
ECHDC1,80,-0.5672562749461744,0.41418875242404657
UBXN10-AS1,163,0.24679984624613588,0.4145119586296057
FAM134A,60,-0.4473896916222277,0.4147543632837751
THAP11,82,-0.520335227558683,0.4158855850032321
EIF2S3,192,-0.3043387669806871,0.41596638655462187
KRCC1,124,-0.3690004844993493,0.41612798965740144
HOTAIRM1,68,0.3494797892019585,0.41661279896574016
GLTP,68,0.3494797892019585,0.41677440206851973
FNDC3A,130,0.30178304717066307,0.4168552036199095
DCK,58,-0.3756603695674594,0.4169360051712993
IDNK,108,-0.2653038443944266,0.4170168067226891
BZW2,70,-0.28834795163945626,0.417420814479638
RNF4,113,0.3346065127204283,0.4181480284421461
SLC25A29,61,0.3377504966198517,0.4183096315449257
ZNF830,65,-0.30004797554704105,0.41839043309631546
CH17-340M24.3,61,0.5254366375481228,0.41855203619909503
C19orf66,78,-0.519151963156991,0.41855203619909503
MAT2B,107,0.34273821132290366,0.4194408532643827
PDGFA,96,-0.22873166952811774,0.41968325791855204
PSMC2,180,-0.2876900129479084,0.4200064641241112
ARMC10,106,-0.21954116765017556,0.42032967032967034
MRPS31,96,-0.4834840144439611,0.42073367808661927
COX19,83,0.25609634263263853,0.4209760827407886
PHF10,166,-0.23939563781506615,0.421218487394958
MED19,90,0.27083933996239196,0.42138009049773756
ZRANB2,144,-0.2201010570686287,0.4218648998060763
ARRDC3,93,0.3263344525540958,0.422349709114415
CDK13,78,0.424686133391133,0.422349709114415
POR,96,0.37977371151555706,0.4229153199741435
MAP3K7,71,0.42162957495779424,0.4241273432449903
KDM3B,60,0.49821516881309863,0.42436974789915966
COPA,217,-0.24566155253790556,0.42453135100193923
KIF20B,70,0.5660194842929687,0.42501616031027795
AKIRIN2,174,0.29464392312185883,0.42550096961861666
ZDHHC17,55,-0.4740640736284532,0.42566257272139624
STAMBP,84,-0.3805467249274863,0.42606658047834517
IGFBP2,55,0.8003493943358325,0.42622818358112474
MATK,66,-0.39626329080634465,0.42630898513251453
USP9X,98,0.30094047448448824,0.4263897866839043
HMOX1,158,-1.1081034050429714,0.42687459599224303
MED17,85,0.4272486474589523,0.4269553975436328
DENND5A,55,0.5644547389759219,0.4270361990950226
SNAP29,100,-0.4070319540060873,0.4271170006464124
CYFIP1,81,0.34651737534609534,0.4271978021978022
HCLS1,111,0.2088735866560026,0.4276018099547511
UTP6,71,-0.3785457606110325,0.42849062702003876
PPP2R3C,147,-0.2416612864483233,0.42865223012281833
NDUFS1,77,-0.3389872872730573,0.4287330316742081
LINC00998,78,-0.519151963156991,0.4288946347769877
SCARB2,56,-0.440511513917427,0.4289754363283775
LYZ,123,0.6787874144549177,0.42962184873949577
UFL1,117,-0.4100813340441382,0.42994505494505497
SCYL1,71,0.2667337736148954,0.43018745959922433
ZNF12,61,0.5254366375481228,0.4309954751131222
PSMG3,75,-0.38748580496424745,0.43115707821590177
HERC1,146,0.19336058728467462,0.43115707821590177
FBXW5,176,0.37713171459381495,0.43123787976729155
DDX27,165,0.3334334706467428,0.4314802844214609
CYC1,169,0.3084189645098029,0.43236910148674856
TRIM44,123,0.4768590956781866,0.43236910148674856
LINC00969,87,0.46598104194766843,0.43317711700064643
UPF3A,188,-0.16173437153788683,0.4340659340659341
CYB561A3,63,0.7847208592039823,0.43430833872010344
GNB4,56,0.3838824933341028,0.43479314802844216
NCBP2,160,0.281156191779689,0.43487394957983194
SUCLG1,196,0.3768067283806075,0.4350355526826115
BTN2A1,66,0.4689950298981048,0.43826761473820297
MBNL2,135,0.36562952919528785,0.43842921784098254
SDCCAG8,65,-0.4245523352377668,0.4387524240465417
TFDP2,137,-0.24965932452004613,0.43891402714932126
RBM5,106,0.4329360202944799,0.43891402714932126
GJA1,76,-0.760416395954677,0.43899482870071105
DCAF12,91,0.28957590254397825,0.43907563025210083
RBCK1,112,-0.42185973452916026,0.43939883645766
POLG2,87,-0.4995498268035944,0.43947963800904977
RP11-452F19.3,74,-0.41236047360327555,0.43956043956043955
ARHGEF2,155,0.2269131469957034,0.4398028442146089
RNF115,161,-0.18903214886658007,0.44028765352294763
AMHR2,99,-0.42576851658767356,0.440530058177117
VAV1,68,0.3494797892019585,0.4410148674854557
JOSD2,126,0.334223123124525,0.44125727213962507
LRCH1,93,0.3263344525540958,0.4421460892049127
CSRNP2,81,-0.3493361864594699,0.4427117000646412
UTP23,92,-0.2142973816285721,0.442792501616031
PDCD2,128,0.2754317202237116,0.4428733031674208
WBP4,95,0.36217965150081927,0.4428733031674208
LINC00116,199,0.402417372059647,0.4428733031674208
TATDN1,134,-0.29011136825734035,0.44368131868131866
EFCAB14,151,0.3963876837541922,0.44432773109243695
UBA2,164,0.257254203883303,0.44481254040077567
ZNF277,134,-0.5293207808752827,0.44481254040077567
RNF8,69,-0.3145794932126372,0.44505494505494503
USP36,71,0.2667337736148954,0.4451357466063348
MAML1,107,-0.28227692299813945,0.445458952811894
GALK1,100,0.44807972490646686,0.4456205559146736
BFAR,128,-0.24459130394216808,0.4461053652230123
VEZT,79,0.30439189967342073,0.4461053652230123
MTHFD1,72,0.44489935428064004,0.44642857142857145
DCTPP1,154,0.2846286448519909,0.44699418228829996
MEA1,175,-0.2436440320493774,0.44707498383968974
SMNDC1,139,0.3339109865934757,0.4474789915966387
TMEM98,160,-0.30677107315659863,0.44772139625080803
ZBTB8OS,166,0.3436653932576996,0.44869101486748547
SREBF1,57,0.41332627122658583,0.44949903038138334
AUP1,174,-0.30259690737773465,0.4496606334841629
SREBF2,84,0.5475428811766645,0.4509534583063995
WHAMM,67,0.32460512056293034,0.4510342598577893
HOPX,77,-0.5436050068815313,0.45176147382029735
PSMD11,178,0.3332467623456064,0.45248868778280543
NAE1,84,-0.4748922567975141,0.45248868778280543
GPAA1,111,-0.2920662398855659,0.45248868778280543
PHKG2,65,-0.30004797554704105,0.4531351001939237
PFDN4,115,0.3642012949087253,0.45361990950226244
ZFAND3,74,0.3365552231124663,0.4538623141564318
RP11-138A9.1,78,0.424686133391133,0.45523594053005817
GTF2H1,77,-0.4432031099236905,0.45523594053005817
GPR108,78,0.2828587381237778,0.45523594053005817
UCKL1,66,-0.2723029850641361,0.4555591467356173
DDX41,63,0.22058205601970135,0.4556399482870071
AP3D1,74,-0.41236047360327555,0.45596315449256625
KCNQ1,100,-0.4858895090252438,0.4561247575953458
FMNL1,94,0.5938985168684049,0.4562863606981254
INPP1,172,0.47104176908287076,0.45709437621202326
CLEC11A,69,-1.9221166301352617,0.4581447963800905
FAM104A,93,0.21185693090206334,0.4581447963800905
ADAMTS1,69,0.3739328329264988,0.458710407239819
SLC35B1,87,-0.31593764350440784,0.45887201034259856
LARP1,165,0.20381494492184435,0.45943762120232706
CRNDE,106,0.9252993643760492,0.4604880413703943
PHF11,57,-0.4077215787997578,0.46064964447317386
HSPG2,97,0.39715578974379184,0.4612152553329024
KIF2A,62,-0.2540983896865446,0.4612152553329024
NRIP1,75,0.35909779176355566,0.4614576599870718
LYRM2,86,-0.33715412941410366,0.4620232708468003
SPAG16,68,0.3494797892019585,0.46275048480930836
COG3,64,0.4179208453038351,0.46291208791208793
EXOSC1,76,-0.36303276123970707,0.4631544925662573
DDX52,82,0.36712765502138206,0.4635585003232062
ORAI2,57,0.41332627122658583,0.4638009049773756
VPS53,82,0.5077418731186895,0.46404330963154494
ERICH1,106,-0.3769551374720787,0.46412411118293473
SHARPIN,82,0.36712765502138206,0.4644473173884939
MKRN1,172,-0.12334979833166518,0.4644473173884939
DYRK2,130,0.4757603179854027,0.46468972204266323
EEA1,126,0.2485901080050695,0.4648513251454428
CNN2,83,-0.4027424710416809,0.4648513251454428
IKBIP,129,0.2886675473804056,0.46517453135100195
MRPL35,75,0.35909779176355566,0.4653361344537815
CREBBP,86,0.31621733507020877,0.46590174531351003
KIFAP3,55,0.35382525947792415,0.46630575307045896
ADCY7,128,0.44988168615979673,0.4665481577246283
KIF13B,127,0.2620733373686918,0.4671945701357466
LSM10,183,0.31931324836317376,0.4673561732385262
UBFD1,59,0.4704701783301936,0.4677601809954751
GMPS,100,0.2279178093210462,0.4684873949579832
SSBP2,85,-0.2612052761808032,0.46872979961215255
TMEM9B,160,-0.30677107315659863,0.46881060116354234
ETFA,126,-0.20543627098695807,0.46969941822883
SERPINF1,56,-0.440511513917427,0.47107304460245636
ASB8,63,-0.3571918826506489,0.47115384615384615
RNF11,127,0.17987735792105486,0.4720426632191338
RAP2C,61,-0.41669289439931056,0.4720426632191338
REV3L,121,0.2655103730405104,0.47220426632191337
MSL3,102,0.36844729384276625,0.47236586942469294
HUWE1,131,0.3998114647521023,0.47285067873303166
UBE2J2,89,0.2518562365948206,0.47357789269553974
SPRY2,154,-0.32420262815089357,0.4737394957983193
APOA1BP,119,0.3273150439535416,0.4749515190691661
PEF1,114,-0.24343146463468818,0.47519392372333547
ZSCAN16-AS1,128,0.2754317202237116,0.4755979314802844
SLC25A11,128,-0.3104058305885012,0.47584033613445376
HMGCS1,93,0.3263344525540958,0.47592113768584354
PMVK,116,-0.35664207508267953,0.4761635423400129
CYR61,57,-0.2646290571787159,0.47640594699418226
UBA1,100,0.3350886968963353,0.47648674854557205
HCFC1,64,-0.3283370199784632,0.4765675500969619
MYO1D,63,-0.3571918826506489,0.4776179702650291
GOLGA3,98,0.30094047448448824,0.4776987718164189
NUMB,118,-0.2540983896865446,0.47850678733031676
COPS4,143,-0.2920662398855659,0.4788299935358759
CACUL1,101,0.24489088792475905,0.47923400129282484
C12orf10,157,-0.23465476599237928,0.47988041370394313
PAF1,62,-0.2540983896865446,0.48036522301228185
RBL2,62,-0.2540983896865446,0.4806076276664512
TNF,157,0.6997724395842536,0.4807692307692308
CTDSP1,120,-0.29424553794481373,0.48214285714285715
HK2,77,0.40315297184149007,0.48222365869424694
GRAP2,186,0.5343975051197433,0.48287007110536523
IER5L,84,-0.3805467249274863,0.484082094376212
RRM1,58,-0.3756603695674594,0.48464770523594053
IRF7,70,0.24268829964824565,0.4855365223012282
TBC1D23,87,-0.21907980050812859,0.4861021331609567
POP5,120,-0.29424553794481373,0.48618293471234647
NELFB,67,0.32460512056293034,0.48642533936651583
FRAT2,63,0.22058205601970135,0.48820297349709113
ZMAT3,156,-0.2462894664757806,0.48820297349709113
GSS,68,0.3494797892019585,0.48860698125404006
VTA1,56,0.3838824933341028,0.48933419521654814
TARSL2,82,-0.3267936178083805,0.4896574014221073
DCP2,71,-0.2625848555743751,0.48973820297349707
RPF1,109,0.17767896505240743,0.48981900452488686
SH3GLB2,86,-0.33715412941410366,0.4902230122818358
TP53RK,117,-0.19638289183025703,0.49038461538461536
ERG,66,-0.39626329080634465,0.49038461538461536
VAMP3,138,0.16859268213573206,0.49054621848739494
SGMS1,67,-0.3685183003234397,0.49159663865546216
MT1F,88,0.48496414531523985,0.49167744020685195
NDUFV3,73,-0.32747157601676274,0.4928894634776988
ORMDL2,83,0.5277796263552347,0.4934550743374273
CXCL2,95,-0.5032472692653909,0.4936166774402069
NAPA,163,0.18282991979250843,0.4941014867485456
